season,episode_title,episode_url,burger_of_the_day,burger_name,burger_description,tvmaze_episode_id,tvmaze_episode_name,tvmaze_episode_number,tvmaze_episode_url,tvmaze_match_type,tvmaze_match_score
13,Amelia,https://bobs-burgers.fandom.com/wiki/Amelia,THE MAMMA TOLD ME GNOCCHI COME BURGER,THE MAMMA TOLD ME GNOCCHI COME BURGER,,2514921,Amelia,22,https://www.tvmaze.com/episodes/2514921/bobs-burgers-13x22-amelia,exact,1.0
14,Fight at the Not Okay Chore-ral,https://bobs-burgers.fandom.com/wiki/Fight_at_the_Not_Okay_Chore-ral,None,None,,2594028,Fight at the Not Okay Chore-ral,1,https://www.tvmaze.com/episodes/2594028/bobs-burgers-14x01-fight-at-the-not-okay-chore-ral,exact,1.0
14,The Amazing Rudy,https://bobs-burgers.fandom.com/wiki/The_Amazing_Rudy,None,None,,2652983,The Amazing Rudy,2,https://www.tvmaze.com/episodes/2652983/bobs-burgers-14x02-the-amazing-rudy,exact,1.0
14,The Pickleorette,https://bobs-burgers.fandom.com/wiki/The_Pickleorette,A LEAGUE OF PEAR OWN BURGER,A LEAGUE OF PEAR OWN BURGER,,2658789,The Pickleorette,3,https://www.tvmaze.com/episodes/2658789/bobs-burgers-14x03-the-pickleorette,exact,1.0
14,The Pickleorette,https://bobs-burgers.fandom.com/wiki/The_Pickleorette,LAMB! I WISH I WAS YOUR BURGER,LAMB! I WISH I WAS YOUR BURGER,,2658789,The Pickleorette,3,https://www.tvmaze.com/episodes/2658789/bobs-burgers-14x03-the-pickleorette,exact,1.0
14,Running Down a Gene,https://bobs-burgers.fandom.com/wiki/Running_Down_a_Gene,None,None,,2658790,Running Down a Gene,4,https://www.tvmaze.com/episodes/2658790/bobs-burgers-14x04-running-down-a-gene,exact,1.0
14,Bully-ieve It or Not,https://bobs-burgers.fandom.com/wiki/Bully-ieve_It_or_Not,THE BURGER BALL PIT,THE BURGER BALL PIT,,2667079,Bully-ieve It or Not,5,https://www.tvmaze.com/episodes/2667079/bobs-burgers-14x05-bully-ieve-it-or-not,exact,1.0
14,Escape from Which Island?,https://bobs-burgers.fandom.com/wiki/Escape_from_Which_Island%3F,THE CORN IDENTITY BURGER (Comes with corn relish),THE CORN IDENTITY BURGER,Comes with corn relish,2673365,Escape from Which Island?,6,https://www.tvmaze.com/episodes/2673365/bobs-burgers-14x06-escape-from-which-island,exact,1.0
14,The (Raccoon) King and I,https://bobs-burgers.fandom.com/wiki/The_(Raccoon)_King_and_I,EVERYTHING EVERYWHERE ALL AT QUINCE BURGER,EVERYTHING EVERYWHERE ALL AT QUINCE BURGER,,2679647,The (Raccoon) King and I,7,https://www.tvmaze.com/episodes/2679647/bobs-burgers-14x07-the-raccoon-king-and-i,exact,1.0
14,"Wharf, Me Worry?","https://bobs-burgers.fandom.com/wiki/Wharf,_Me_Worry%3F",THE ELECTRIC LIGHT OKRA-SLAW BURGER,THE ELECTRIC LIGHT OKRA-SLAW BURGER,,2683171,"Wharf, Me Worry?",8,https://www.tvmaze.com/episodes/2683171/bobs-burgers-14x08-wharf-me-worry,exact,1.0
14,"Wharf, Me Worry?","https://bobs-burgers.fandom.com/wiki/Wharf,_Me_Worry%3F",THE GOOD THYME BURGER,THE GOOD THYME BURGER,,2683171,"Wharf, Me Worry?",8,https://www.tvmaze.com/episodes/2683171/bobs-burgers-14x08-wharf-me-worry,exact,1.0
14,"Wharf, Me Worry?","https://bobs-burgers.fandom.com/wiki/Wharf,_Me_Worry%3F",THE PEARY ... BURGER,THE PEARY ... BURGER,,2683171,"Wharf, Me Worry?",8,https://www.tvmaze.com/episodes/2683171/bobs-burgers-14x08-wharf-me-worry,exact,1.0
14,Fraud of the Dead: Zombie-docu-pocalypse,https://bobs-burgers.fandom.com/wiki/Fraud_of_the_Dead:_Zombie-docu-pocalypse,BROCCOLI RABE-IN HOOD BURGER,BROCCOLI RABE-IN HOOD BURGER,,2683343,Fraud of the Dead: Docu-pocalypse,9,https://www.tvmaze.com/episodes/2683343/bobs-burgers-14x09-fraud-of-the-dead-docu-pocalypse,fuzzy,0.901
14,The Nightmare 2 Days Before Christmas,https://bobs-burgers.fandom.com/wiki/The_Nightmare_2_Days_Before_Christmas,None,None,,2683344,The Nightmare 2 Days Before Christmas,10,https://www.tvmaze.com/episodes/2683344/bobs-burgers-14x10-the-nightmare-2-days-before-christmas,exact,1.0
14,Mission Impossi-Bob,https://bobs-burgers.fandom.com/wiki/Mission_Impossi-Bob,MRS. KRAUTFIRE BURGER,MRS. KRAUTFIRE BURGER,,2691983,Mission Impossi-Bob,11,https://www.tvmaze.com/episodes/2691983/bobs-burgers-14x11-mission-impossi-bob,exact,1.0
14,Jade in the Shade,https://bobs-burgers.fandom.com/wiki/Jade_in_the_Shade,SWISS CONGENIALITY BURGER,SWISS CONGENIALITY BURGER,,2779439,Jade in the Shade,12,https://www.tvmaze.com/episodes/2779439/bobs-burgers-14x12-jade-in-the-shade,exact,1.0
14,Jade in the Shade,https://bobs-burgers.fandom.com/wiki/Jade_in_the_Shade,THE SCARLET CHEDDAR BURGER (Served with Burgundy Reduction),THE SCARLET CHEDDAR BURGER,Served with Burgundy Reduction,2779439,Jade in the Shade,12,https://www.tvmaze.com/episodes/2779439/bobs-burgers-14x12-jade-in-the-shade,exact,1.0
14,Butt Sweat and Fears,https://bobs-burgers.fandom.com/wiki/Butt_Sweat_and_Fears_(episode),"THE ONCE, TWICE, THREE TIMES A MARMA-LADY BURGER","THE ONCE, TWICE, THREE TIMES A MARMA-LADY BURGER",,2848391,Butt Sweat and Fears,13,https://www.tvmaze.com/episodes/2848391/bobs-burgers-14x13-butt-sweat-and-fears,exact,1.0
14,The Big Stieblitzki,https://bobs-burgers.fandom.com/wiki/The_Big_Stieblitzki,None,None,,2945022,The Big Stieblitzki,14,https://www.tvmaze.com/episodes/2945022/bobs-burgers-14x14-the-big-stieblitzki,exact,1.0
14,The Right Tough Stuff,https://bobs-burgers.fandom.com/wiki/The_Right_Tough_Stuff,A CHARD DAY'S BITE BURGER,A CHARD DAY'S BITE BURGER,,2945029,The Right Tough Stuff,15,https://www.tvmaze.com/episodes/2945029/bobs-burgers-14x15-the-right-tough-stuff,exact,1.0
14,The Right Tough Stuff,https://bobs-burgers.fandom.com/wiki/The_Right_Tough_Stuff,THE HOT BUN IN THE SUMMER-THYME BURGER,THE HOT BUN IN THE SUMMER-THYME BURGER,,2945029,The Right Tough Stuff,15,https://www.tvmaze.com/episodes/2945029/bobs-burgers-14x15-the-right-tough-stuff,exact,1.0
14,To Catch a Beef,https://bobs-burgers.fandom.com/wiki/To_Catch_a_Beef,YOUR SWISS IS ON MY LIST BURGER,YOUR SWISS IS ON MY LIST BURGER,,2945032,To Catch a Beef,16,https://www.tvmaze.com/episodes/2945032/bobs-burgers-14x16-to-catch-a-beef,exact,1.0
15,The Tina Table: The Tables Have Tina-ed,https://bobs-burgers.fandom.com/wiki/The_Tina_Table:_The_Tables_Have_Tina-ed,THE BROTHER CAN YOU ASPARAGUS A DIME? BURGER,THE BROTHER CAN YOU ASPARAGUS A DIME? BURGER,,2944674,The Tina Table: The Tables Have Tina-Ed,1,https://www.tvmaze.com/episodes/2944674/bobs-burgers-15x01-the-tina-table-the-tables-have-tina-ed,exact,1.0
15,The Tina Table: The Tables Have Tina-ed,https://bobs-burgers.fandom.com/wiki/The_Tina_Table:_The_Tables_Have_Tina-ed,THE CIABATTA BE KIDDING ME BURGER,THE CIABATTA BE KIDDING ME BURGER,,2944674,The Tina Table: The Tables Have Tina-Ed,1,https://www.tvmaze.com/episodes/2944674/bobs-burgers-15x01-the-tina-table-the-tables-have-tina-ed,exact,1.0
15,The Tina Table: The Tables Have Tina-ed,https://bobs-burgers.fandom.com/wiki/The_Tina_Table:_The_Tables_Have_Tina-ed,THE CURRY DUTY BURGER,THE CURRY DUTY BURGER,,2944674,The Tina Table: The Tables Have Tina-Ed,1,https://www.tvmaze.com/episodes/2944674/bobs-burgers-15x01-the-tina-table-the-tables-have-tina-ed,exact,1.0
15,The Tina Table: The Tables Have Tina-ed,https://bobs-burgers.fandom.com/wiki/The_Tina_Table:_The_Tables_Have_Tina-ed,THE ARUGULAS OF ENGAGEMENT BURGER,THE ARUGULAS OF ENGAGEMENT BURGER,,2944674,The Tina Table: The Tables Have Tina-Ed,1,https://www.tvmaze.com/episodes/2944674/bobs-burgers-15x01-the-tina-table-the-tables-have-tina-ed,exact,1.0
15,The Tina Table: The Tables Have Tina-ed,https://bobs-burgers.fandom.com/wiki/The_Tina_Table:_The_Tables_Have_Tina-ed,MOZZ LANDING BURGER,MOZZ LANDING BURGER,,2944674,The Tina Table: The Tables Have Tina-Ed,1,https://www.tvmaze.com/episodes/2944674/bobs-burgers-15x01-the-tina-table-the-tables-have-tina-ed,exact,1.0
15,Saving Favorite Drive-In,https://bobs-burgers.fandom.com/wiki/Saving_Favorite_Drive-In,None,None,,3013007,Saving Favorite Drive-In,2,https://www.tvmaze.com/episodes/3013007/bobs-burgers-15x02-saving-favorite-drive-in,exact,1.0
15,Colon-ly the Dronely,https://bobs-burgers.fandom.com/wiki/Colon-ly_the_Dronely,A ROMA WITH A VIEW BURGER,A ROMA WITH A VIEW BURGER,,3013835,Colon-ly the Dronely,3,https://www.tvmaze.com/episodes/3013835/bobs-burgers-15x03-colon-ly-the-dronely,exact,1.0
15,For Whom the Doll Toes,https://bobs-burgers.fandom.com/wiki/For_Whom_the_Doll_Toes,None,None,,3027382,For Whom the Doll Toes,4,https://www.tvmaze.com/episodes/3027382/bobs-burgers-15x04-for-whom-the-doll-toes,exact,1.0
15,Don't Stop Be-cheesin',https://bobs-burgers.fandom.com/wiki/Don%27t_Stop_Be-cheesin%27,GOLDILOCKS AND THE THREE CAMEMBERTS,GOLDILOCKS AND THE THREE CAMEMBERTS,,3034364,Don't Stop Be-Cheesin,5,https://www.tvmaze.com/episodes/3034364/bobs-burgers-15x05-dont-stop-be-cheesin,exact,1.0
15,Don't Stop Be-cheesin',https://bobs-burgers.fandom.com/wiki/Don%27t_Stop_Be-cheesin%27,I'M BO... SUNSHINE BURGER (Topped with sa...),I'M BO... SUNSHINE BURGER,Topped with sa...,3034364,Don't Stop Be-Cheesin,5,https://www.tvmaze.com/episodes/3034364/bobs-burgers-15x05-dont-stop-be-cheesin,exact,1.0
15,Don't Stop Be-cheesin',https://bobs-burgers.fandom.com/wiki/Don%27t_Stop_Be-cheesin%27,THE CHALLAH LOT OF LOVE BURGER,THE CHALLAH LOT OF LOVE BURGER,,3034364,Don't Stop Be-Cheesin,5,https://www.tvmaze.com/episodes/3034364/bobs-burgers-15x05-dont-stop-be-cheesin,exact,1.0
15,Hope N' Mic Night,https://bobs-burgers.fandom.com/wiki/Hope_N%27_Mic_Night,THE NO KIMCHI FOR OLD MEN BURGER,THE NO KIMCHI FOR OLD MEN BURGER,,3038199,Hope N' Mic Night,6,https://www.tvmaze.com/episodes/3038199/bobs-burgers-15x06-hope-n-mic-night,exact,1.0
15,Hope N' Mic Night,https://bobs-burgers.fandom.com/wiki/Hope_N%27_Mic_Night,THE L.A. PRAWN-FIDENTIAL BURGER,THE L.A. PRAWN-FIDENTIAL BURGER,,3038199,Hope N' Mic Night,6,https://www.tvmaze.com/episodes/3038199/bobs-burgers-15x06-hope-n-mic-night,exact,1.0
15,Hope N' Mic Night,https://bobs-burgers.fandom.com/wiki/Hope_N%27_Mic_Night,THE CHILI-DELPHIA STORY BURGER,THE CHILI-DELPHIA STORY BURGER,,3038199,Hope N' Mic Night,6,https://www.tvmaze.com/episodes/3038199/bobs-burgers-15x06-hope-n-mic-night,exact,1.0
15,Boogie Days,https://bobs-burgers.fandom.com/wiki/Boogie_Days,THE SLAW-SLAW LAND BURGER,THE SLAW-SLAW LAND BURGER,,3047394,Boogie Days,7,https://www.tvmaze.com/episodes/3047394/bobs-burgers-15x07-boogie-days,exact,1.0
15,Boogie Days,https://bobs-burgers.fandom.com/wiki/Boogie_Days,THE MANGO NO YOU FIG-N'T BURGER,THE MANGO NO YOU FIG-N'T BURGER,,3047394,Boogie Days,7,https://www.tvmaze.com/episodes/3047394/bobs-burgers-15x07-boogie-days,exact,1.0
15,Boogie Days,https://bobs-burgers.fandom.com/wiki/Boogie_Days,THE FIVE CHEESY PIECES BURGER,THE FIVE CHEESY PIECES BURGER,,3047394,Boogie Days,7,https://www.tvmaze.com/episodes/3047394/bobs-burgers-15x07-boogie-days,exact,1.0
15,"They Slug Horses, Don't They?","https://bobs-burgers.fandom.com/wiki/They_Slug_Horses,_Don%27t_They%3F",None,None,,3065440,"They Slug Horses, Don't They?",8,https://www.tvmaze.com/episodes/3065440/bobs-burgers-15x08-they-slug-horses-dont-they,exact,1.0
15,Dog Christmas Day After Afternoon,https://bobs-burgers.fandom.com/wiki/Dog_Christmas_Day_After_Afternoon,None,None,,3069052,Dog Christmas Day After Afternoon,9,https://www.tvmaze.com/episodes/3069052/bobs-burgers-15x09-dog-christmas-day-after-afternoon,exact,1.0
15,Advice Things Are Ad-Nice,https://bobs-burgers.fandom.com/wiki/Advice_Things_Are_Ad-Nice,THE HAVARTI BOYS BURGER,THE HAVARTI BOYS BURGER,,3083113,Advice Things Are Ad-nice,10,https://www.tvmaze.com/episodes/3083113/bobs-burgers-15x10-advice-things-are-ad-nice,exact,1.0
15,Advice Things Are Ad-Nice,https://bobs-burgers.fandom.com/wiki/Advice_Things_Are_Ad-Nice,THE GRAPE DAYS A LEEK BURGER,THE GRAPE DAYS A LEEK BURGER,,3083113,Advice Things Are Ad-nice,10,https://www.tvmaze.com/episodes/3083113/bobs-burgers-15x10-advice-things-are-ad-nice,exact,1.0
15,Advice Things Are Ad-Nice,https://bobs-burgers.fandom.com/wiki/Advice_Things_Are_Ad-Nice,CARROT BUELLER'S DAY OFF BURGER,CARROT BUELLER'S DAY OFF BURGER,,3083113,Advice Things Are Ad-nice,10,https://www.tvmaze.com/episodes/3083113/bobs-burgers-15x10-advice-things-are-ad-nice,exact,1.0
15,Advice Things Are Ad-Nice,https://bobs-burgers.fandom.com/wiki/Advice_Things_Are_Ad-Nice,THE RAISIN ON MY PARADE BURGER,THE RAISIN ON MY PARADE BURGER,,3083113,Advice Things Are Ad-nice,10,https://www.tvmaze.com/episodes/3083113/bobs-burgers-15x10-advice-things-are-ad-nice,exact,1.0
15,Mr. Fischoeder's Opus,https://bobs-burgers.fandom.com/wiki/Mr._Fischoeder%27s_Opus,I SLAW HER STANDING THERE BURGER,I SLAW HER STANDING THERE BURGER,,3225908,Mr. Fischoeder's Opus,11,https://www.tvmaze.com/episodes/3225908/bobs-burgers-15x11-mr-fischoeders-opus,exact,1.0
15,Like a Candle in the Gym,https://bobs-burgers.fandom.com/wiki/Like_a_Candle_in_the_Gym,None,None,,3219496,Like a Candle in the Gym,12,https://www.tvmaze.com/episodes/3219496/bobs-burgers-15x12-like-a-candle-in-the-gym,exact,1.0
15,Snackface,https://bobs-burgers.fandom.com/wiki/Snackface,IN-GOUDA-IOUS BASTERDS BURGER,IN-GOUDA-IOUS BASTERDS BURGER,,3248828,Snackface,13,https://www.tvmaze.com/episodes/3248828/bobs-burgers-15x13-snackface,exact,1.0
15,The Place Beyond the Pinecones,https://bobs-burgers.fandom.com/wiki/The_Place_Beyond_the_Pinecones,None,None,,3268506,The Place Beyond the Pinecones,14,https://www.tvmaze.com/episodes/3268506/bobs-burgers-15x14-the-place-beyond-the-pinecones,exact,1.0
15,The Lost City of Atlantic,https://bobs-burgers.fandom.com/wiki/The_Lost_City_of_Atlantic,None,None,,3273486,The Lost City of Atlantic,15,https://www.tvmaze.com/episodes/3273486/bobs-burgers-15x15-the-lost-city-of-atlantic,exact,1.0
15,The Shell Game,https://bobs-burgers.fandom.com/wiki/The_Shell_Game,OLIVE BOK 'N' ROLL BURGER,OLIVE BOK 'N' ROLL BURGER,,3279438,The Shell Game,16,https://www.tvmaze.com/episodes/3279438/bobs-burgers-15x16-the-shell-game,exact,1.0
15,Wild Steal-ions,https://bobs-burgers.fandom.com/wiki/Wild_Steal-ions,WORKIN' NINE TO CHIVE BURGER,WORKIN' NINE TO CHIVE BURGER,,3287986,Wild Steal-ions,17,https://www.tvmaze.com/episodes/3287986/bobs-burgers-15x17-wild-steal-ions,exact,1.0
15,Wild Steal-ions,https://bobs-burgers.fandom.com/wiki/Wild_Steal-ions,THE CREATURE FROM THE BLACK LEGUME BURGER,THE CREATURE FROM THE BLACK LEGUME BURGER,,3287986,Wild Steal-ions,17,https://www.tvmaze.com/episodes/3287986/bobs-burgers-15x17-wild-steal-ions,exact,1.0
15,Wild Steal-ions,https://bobs-burgers.fandom.com/wiki/Wild_Steal-ions,RYES WITHOUT A FACE BURGER (Comes open-faced),RYES WITHOUT A FACE BURGER,Comes open-faced,3287986,Wild Steal-ions,17,https://www.tvmaze.com/episodes/3287986/bobs-burgers-15x17-wild-steal-ions,exact,1.0
15,"Don't Worry, Be Hoopy","https://bobs-burgers.fandom.com/wiki/Don%27t_Worry,_Be_Hoopy",I GOUDA BEEN A CONTENDER BURGER,I GOUDA BEEN A CONTENDER BURGER,,3289201,"Don't Worry, Be Hoopy",18,https://www.tvmaze.com/episodes/3289201/bobs-burgers-15x18-dont-worry-be-hoopy,exact,1.0
15,"Don't Worry, Be Hoopy","https://bobs-burgers.fandom.com/wiki/Don%27t_Worry,_Be_Hoopy",THE RICOTTA GIVE IT UP BURGER,THE RICOTTA GIVE IT UP BURGER,,3289201,"Don't Worry, Be Hoopy",18,https://www.tvmaze.com/episodes/3289201/bobs-burgers-15x18-dont-worry-be-hoopy,exact,1.0
15,The Dead Bo-ats Society,https://bobs-burgers.fandom.com/wiki/The_Dead_Bo-ats_Society,THE KARMA CHA-MELON BURGER,THE KARMA CHA-MELON BURGER,,3300612,The Dead Bo-ats Society,19,https://www.tvmaze.com/episodes/3300612/bobs-burgers-15x19-the-dead-bo-ats-society,exact,1.0
15,Dad-urday Kite Fever,https://bobs-burgers.fandom.com/wiki/Dad-urday_Kite_Fever,"WORK CHARD, PLAY CHARD BURGER","WORK CHARD, PLAY CHARD BURGER",,3300613,Dad-urday Kite Fever,20,https://www.tvmaze.com/episodes/3300613/bobs-burgers-15x20-dad-urday-kite-fever,exact,1.0
15,Mr. Safebody,https://bobs-burgers.fandom.com/wiki/Mr._Safebody,MAMA SAID KNOCK YOU KRAUT BURGER,MAMA SAID KNOCK YOU KRAUT BURGER,,3304889,Mr. Safebody,21,https://www.tvmaze.com/episodes/3304889/bobs-burgers-15x21-mr-safebody,exact,1.0
15,InsomniBob,https://bobs-burgers.fandom.com/wiki/InsomniBob,THE MANCHEGO OF SLA-MANCHA BURGER,THE MANCHEGO OF SLA-MANCHA BURGER,,3304890,Insomnibob,22,https://www.tvmaze.com/episodes/3304890/bobs-burgers-15x22-insomnibob,exact,1.0
15,InsomniBob,https://bobs-burgers.fandom.com/wiki/InsomniBob,"ASIAGO WEST, YOUNG HAM BURGER","ASIAGO WEST, YOUNG HAM BURGER",,3304890,Insomnibob,22,https://www.tvmaze.com/episodes/3304890/bobs-burgers-15x22-insomnibob,exact,1.0
15,InsomniBob,https://bobs-burgers.fandom.com/wiki/InsomniBob,SHIITAKE IT 'TIL YOU MAKE IT BURGER,SHIITAKE IT 'TIL YOU MAKE IT BURGER,,3304890,Insomnibob,22,https://www.tvmaze.com/episodes/3304890/bobs-burgers-15x22-insomnibob,exact,1.0
15,InsomniBob,https://bobs-burgers.fandom.com/wiki/InsomniBob,COURAGE UNDER WORCESTERSHIRE BURGER,COURAGE UNDER WORCESTERSHIRE BURGER,,3304890,Insomnibob,22,https://www.tvmaze.com/episodes/3304890/bobs-burgers-15x22-insomnibob,exact,1.0
15,InsomniBob,https://bobs-burgers.fandom.com/wiki/InsomniBob,BRIE KIND REWIND BURGER,BRIE KIND REWIND BURGER,,3304890,Insomnibob,22,https://www.tvmaze.com/episodes/3304890/bobs-burgers-15x22-insomnibob,exact,1.0
16,Grand Pre-Pre-Pre-Opening,https://bobs-burgers.fandom.com/wiki/Grand_Pre-Pre-Pre-Opening,GRAND O-PAPAYA-NING BURGER,GRAND O-PAPAYA-NING BURGER,,3316825,Grand Pre-Pre-Pre-Opening,1,https://www.tvmaze.com/episodes/3316825/bobs-burgers-16x01-grand-pre-pre-pre-opening,exact,1.0
16,Grand Pre-Pre-Pre-Opening,https://bobs-burgers.fandom.com/wiki/Grand_Pre-Pre-Pre-Opening,THE BEYOND A REASONABLE SPROUT BURGER,THE BEYOND A REASONABLE SPROUT BURGER,,3316825,Grand Pre-Pre-Pre-Opening,1,https://www.tvmaze.com/episodes/3316825/bobs-burgers-16x01-grand-pre-pre-pre-opening,exact,1.0
16,'Til Death Do Us Art,https://bobs-burgers.fandom.com/wiki/%27Til_Death_Do_Us_Art,"I AM A GUAC, I AM AN (1,000) ISLAND BURGER","I AM A GUAC, I AM AN (1,000) ISLAND BURGER",,3367721,'Til Death Do Us Art,2,https://www.tvmaze.com/episodes/3367721/bobs-burgers-16x02-til-death-do-us-art,exact,1.0
16,The Twinnening,https://bobs-burgers.fandom.com/wiki/The_Twinnening,PHANTOM OF THE OKRA BURGER,PHANTOM OF THE OKRA BURGER,,3378085,The Twinnening,3,https://www.tvmaze.com/episodes/3378085/bobs-burgers-16x03-the-twinnening,exact,1.0
16,The Skids in the Hall,https://bobs-burgers.fandom.com/wiki/The_Skids_in_the_Hall,DO YOU BAY LEAF IN MIRACLES BURGER,DO YOU BAY LEAF IN MIRACLES BURGER,,3390062,The Skids in the Hall,4,https://www.tvmaze.com/episodes/3390062/bobs-burgers-16x04-the-skids-in-the-hall,exact,1.0
16,The Skids in the Hall,https://bobs-burgers.fandom.com/wiki/The_Skids_in_the_Hall,THE SOMEDAY MY QUINCE WILL COME BURGER,THE SOMEDAY MY QUINCE WILL COME BURGER,,3390062,The Skids in the Hall,4,https://www.tvmaze.com/episodes/3390062/bobs-burgers-16x04-the-skids-in-the-hall,exact,1.0
16,The Secret Guardin',https://bobs-burgers.fandom.com/wiki/The_Secret_Guardin%27,MOLÈ MONEY MOLÈ PROBLEMS BURGER (With molè sauce),MOLÈ MONEY MOLÈ PROBLEMS BURGER,With molè sauce,3394761,The Secret Guardin',5,https://www.tvmaze.com/episodes/3394761/bobs-burgers-16x05-the-secret-guardin,exact,1.0
16,Get Her to the Zeke,https://bobs-burgers.fandom.com/wiki/Get_Her_to_the_Zeke,AN OFFICER AND A FENNEL-MAN BURGER,AN OFFICER AND A FENNEL-MAN BURGER,,3400732,Get Her to the Zeke,6,https://www.tvmaze.com/episodes/3400732/bobs-burgers-16x06-get-her-to-the-zeke,exact,1.0
16,Tube for Tina,https://bobs-burgers.fandom.com/wiki/Tube_for_Tina,ON GOLDEN PONZU BURGER,ON GOLDEN PONZU BURGER,,3427595,Tube for Tina,7,https://www.tvmaze.com/episodes/3427595/bobs-burgers-16x07-tube-for-tina,exact,1.0
16,Tube for Tina,https://bobs-burgers.fandom.com/wiki/Tube_for_Tina,GRUYERE COMES THE SUNDRIED TOMATO BURGER,GRUYERE COMES THE SUNDRIED TOMATO BURGER,,3427595,Tube for Tina,7,https://www.tvmaze.com/episodes/3427595/bobs-burgers-16x07-tube-for-tina,exact,1.0
16,Les Lizárdables,https://bobs-burgers.fandom.com/wiki/Les_Liz%C3%A1rdables,THE BICE... ... BURGER,THE BICE... ... BURGER,,3441547,Les Lizárdables,8,https://www.tvmaze.com/episodes/3441547/bobs-burgers-16x08-les-lizardables,exact,1.0
16,Les Lizárdables,https://bobs-burgers.fandom.com/wiki/Les_Liz%C3%A1rdables,THE ELECTRIC GRAVY LAND BURGER,THE ELECTRIC GRAVY LAND BURGER,,3441547,Les Lizárdables,8,https://www.tvmaze.com/episodes/3441547/bobs-burgers-16x08-les-lizardables,exact,1.0
16,It's a Stunterful Life,https://bobs-burgers.fandom.com/wiki/It%27s_a_Stunterful_Life,None,None,,3448489,It's a Stunterful Life,9,https://www.tvmaze.com/episodes/3448489/bobs-burgers-16x09-its-a-stunterful-life,exact,1.0
16,Heist Things Are Heist,https://bobs-burgers.fandom.com/wiki/Heist_Things_Are_Heist,BOK TO THE FUTURE BURGER,BOK TO THE FUTURE BURGER,,3468864,Heist Things Are Heist,10,https://www.tvmaze.com/episodes/3468864/bobs-burgers-16x10-heist-things-are-heist,exact,1.0
